(-7701333273592195844, -5845340813968189283)
(4028523181170148007, -204552059957875794)
(-3140668767550459815, 8299095498947202166)
(2468543243226533833, 5533640153519248557)
(-3847965763447615686, -1645098414712698754)
(-3154727595209663351, 2526930901402278605)
(220917610049158407, 2493917111169880472)
(-695764942522159914, 8689925992081992993)
(-5353826236332151717, 2821041816417778788)
(5381146774797432658, -2227341815780705442)
(-4128206370394570497, -3642223221808188088)
(1183620053918989291, 1694412339493782516)
(-912994275924194586, -3956156072230011589)
(-1856007541323055885, -5181617557692251723)
(-6958474289443530060, 4887780426477167867)
(-5519664960064990652, -7411902210198573301)
(-8873187031779354510, -1753279779361359018)
(4597949780119440270, -5361605460063857383)
(2907079228478022999, -5883659713610384989)
(7419290757418984741, -6716782158313599969)
(6363443202913390826, -6946687849967103854)
(1863220164855376127, -7212084252312616365)
(4582065595189987802, 4534724979384018705)
(-7177552758782500993, -2271574266857978094)
(7402900627610097311, -2448418793557582330)
(5831168517709704731, -6359173455049987997)
(2640822221655925868, -6260512888297914878)
(-1507257988229553029, 4481649558531930574)
(-125259132019612742, -700735848017845392)
(-6262120858192460032, 7480839184622112091)
(-3774903854696776200, -5704105049277833496)
(-3855052070642492128, -3730424040489215232)
(3732225384642354513, 8612803310416086752)
(-620120533011582586, -8518721231578611157)
(3470993253417137646, -5788535119985772765)
(-1520918497680856436, -4605026309077576172)
(5678188791781865148, -8973299822870797510)
(-148712797665027480, 2713461563573857743)
(375118408528715557, 6917727653537758731)
(2552808919429897134, -6855625233735810427)
(-6896653381356405980, -4936659442450482506)
(-8093237300778274191, 436607229487404954)
(-3773308864560940055, 443518838550851079)
(-3059395627951999036, -7406943005666903902)
(3571090591867686970, 3280126115365760237)
(-9149157351311600428, 7365992788307663616)
(6759818353686282371, 1814381286761570038)
(6477398774050280859, -7224147982478710591)
(-1024720055402474728, 5106172794703027388)
(9138335796669992632, -2992430005814418726)
(-2444508640382379256, -6994153042478192530)
(1431070301105342937, 7285651624891212892)
(6059270798173105547, 449416369430637013)
(-1981614593476912186, -6305847161473142724)
(-4317137964832270403, 894458548353202060)
(-15533793071579800, 2936855681437323054)
(-298126221608954625, 7387725836592201454)
(-6248851848934977838, 8022073931632306645)
(-7438616887041818616, -6313560998378664763)
(-8789734960238743881, 7299871772839580655)
(6330389569387932976, -5347951551480816664)
(2850627900672188418, 735221118228599351)
(-2178556424298955316, 5942785622639384382)
(4473258257439556846, -4069236305429692404)
(-221168730107886297, 7792378196463885784)
(-664897495315882796, -6834015719618471671)
(3823051025394177738, -8268818704236819307)
(596166274324063802, -4618277582680127596)
(7414313024298654192, 3145090903334359281)
(1260167788098689804, 8623343402044082904)
(-6027932905482525281, -983666761065426164)
(8147427790264008746, -1560494701135404776)
(4214819445588232307, -2867687538194018379)
(-2815120767054966796, -6403124872245320371)
(-967931319494494894, -1230137178343965575)
(1152563740281175207, -1282455516882967657)
(-6005905998218528640, 8194108672498430296)
(1534124447502794745, 7094988396949702386)
(1220835930785234592, 5824096253382490103)
(689597734879580015, -4767244877150779322)
(2799661922589918992, 9208490330866628914)
(7433666610389704555, -4744803075912773735)
(-3553770934118822152, 6551536056588431658)
(-5869392540311752230, 4989125845595799314)
(-3619913028047735303, -8252636411156444400)
(-7012494109954269599, 7528410456041469415)
(-4096235616676890751, -8257201102703339478)
(-7576379976954630041, -2193906133602864765)
(7470325119821389245, -3174037852908780500)
(6685339638902536384, 4696628375645830111)
(3138296048683605157, -449371427552240818)
(-7177728668413758834, 4752839808299007557)
(-5042778079458528252, 3376375449725550563)
(-198554744185899783, -2167292199623300957)
(-5134930516266317160, -3492346590861964635)
(2059800297866375607, -463064958638382660)
(-1916653717592409696, 3705847796901423962)
(-8761573923371660835, -7947164039658077024)
(6666293426021996935, 891101616534941390)
(-7478035571685058505, 8883376748172940615)
(-3443798088210085538, -3191251402202443679)
(-4977236316083386374, 7942739573255863965)
(-3996930891338644571, -1634014513496317382)
(1815869979209738773, -3517997951858203144)
(1197964183905809074, 5836882299881440963)
(8686624975941656646, 1473705126641121816)
(-1963164046912151956, 8602185492874371417)
(-2262019191115727930, 2019988420481394394)
(-5554174909802038538, -1248973098182004531)
(-6537421083141387063, -6363401669108640096)
(3774979935031755575, -409234075610318357)
(-6811393499199660904, 727466299925172668)
(3950522723646752214, 6694694800547205273)
(-6733594826862336169, -4169617842565913383)
(-6761881495192315863, 8332721415801212325)
(7677622160320667046, 2482450267840431885)
(-4485505142985375426, -3633535650128345944)
(-3697940911403467939, 2897878006856515887)
(-5816935967523881880, -3591466000298365627)
(-794168896826219572, -5641102226151667585)
(-1469037483270659191, -1773309881545537067)
(8658625125462615601, 8421833965571722402)
(7953790705333892418, 5373647563014774905)
(892151170246157184, -4438895973447365627)
(801274659728370565, -3887878558960619247)
(4004552342656403181, -2554232800264380606)
(2054268826105372336, 9059671190990095139)
(680339918790698085, 75363284582651756)
(3531188927619021282, -8070774166230473884)
(5778487682124911206, -2598207035031071263)
(2164092423857575498, 7018739882141884245)
(-799641921717997710, 8450276119892644859)
(1253490334797421645, 2571173574049523405)
(264514628978032456, -4702954688629885391)
(-8213744908822462075, 4624114516126732185)
(7905828557155289849, 1558705891411650277)
(249809867056143971, 753246434641259994)
(-413506677109478739, -947020578692732605)
(-8254072167522782014, -6300883270582372263)
(-6235349139210470855, 7344789042771191907)
(-2109645878094702706, -1406238960703882831)
(2770673268793597084, 489446005998744112)
(5694584050092903657, -4083884899584095822)
(-8420609617651050435, 6159253833917136716)
(7595216110154818567, -349540416745117098)
(-7362538828052039679, -85779342459907767)
(2895205498683511092, -1928995970206093000)
(7490434382192391880, -8127857240998353493)
(-7164867558003208660, 5892197155131663975)
(2839296338458961286, -4375496384647036736)
(-7253842535645315376, -7321438635458101307)
(-986981750085793312, -6441440444319043530)
(4938070795002901548, 8494958415135049208)
(-4971062492082782933, 7222614172421751305)
(-2959558081884277487, -8115678189838160686)
(-7430956344158705784, -1143811986551704469)
(-8772389800604257233, -3365372782190414538)
(8891586671107546264, -7876677156028407991)
(-4150429339234389977, -9217129558603975710)
(-6959085243697066180, 6365584692102248751)
(-2747041172438409760, -5786880429110191868)
(-4138658950990317886, 529430378463504359)
(5024365234703454557, 8759530663224873560)
(1056772668131941747, -7928073485327408391)
(5542569563652318205, 7904253074942159025)
(938756704808179741, 2355914407462916080)
(-5418863998646285696, -1469039062903679420)
(-739162350317086939, 4227447330009523959)
(-4630684808429620980, -4679035659808470257)
(-7629046367183706531, 8372150961962855489)
(3963757990896650493, 4853641385200851529)
(-5647730105269000284, -1915218235714130464)
(1810000560749815558, -7168502688128705134)
(-5250473738075341581, 3674513343249761482)
(3661605247395997611, -1987629295042875838)
(-7803497613139836765, -6877059511855490391)
(7568025686501041241, -8488461457146795096)
(5038404392571261142, 7527405749909057615)
(6053265559992137107, 8232873176604350247)
(3018838890876935394, -2196725112351012452)
(-1446356518836331112, 65984210231755652)
(-8818454441382599878, -3559709738844404582)
(-2051250498605933747, -2749697521587354318)
(2386749324402289618, -3032372869651660704)
(2850310132086470261, -2909512325782339414)
(6791648658590739146, -3840940388392603903)
(7932551690581736270, -8874417047056179051)
(5927774709838510374, -1697019059411976723)
(-2221717507431029338, 3231488733174078445)
(-6578460488466930036, -5146042401362499550)
(3132674664174331322, -3393216520031622313)
(5620471279839782810, -8079476480371710423)
(525230499942649606, -4144133092455914163)
(-1952223658391280708, 638059732857729182)
(-1036228727727270597, 6339968418660995320)
(-4158522389091685534, -3134446158962892649)
(-2196821252073569013, 4165039697734690931)
(4683295728547272904, 7387316234855867528)
(7775673720224321653, -5884707319929934062)
(9109755776263496972, 7563768378176347768)
(685841946528600701, 7350570223845754187)
(5077512638635048539, 2717747175957022705)
(165181548684556416, 5113560547959473488)
(5672756035002783927, 7976206407901089229)
(-4096027486204252007, 6959714452775072632)
(-6473703408491896636, -7031680673925774898)
(-583099090985621936, 7707176446688424406)
(-2742798213250313532, 2662476314230365300)
(-4715233990967528596, -2994135105255436890)
(7658820475747388196, -8991900489276648418)
(5396873849545240670, 8745939268464336416)
(7483890359411890947, 6264508507522179233)
(-5721709936623054467, -8035110264216394041)
(6322952686754572169, -3524992746073069886)
(-2455629939248335777, 5262045579078815190)
(2188137693375395028, 2989727023166572920)
(-3158084915015176301, -1516290468304034157)
(4536898865272296578, -164416625611463366)
(-4003943589187239050, -7394907298069592948)
(-1634464464723009056, -7922374074758666741)
(7225493699577633346, -1277367932256536268)
(-5616339764796382779, -4488577728602039370)
(-1110970803481850001, -5465667251883854907)
(6134988136895294272, 2494948201121429499)
(-576165270550302717, 7132539386664546431)
(-7813926290955956827, -5967465513420794301)
(-5855740464862951521, -1841684918109731488)
(-5395882105457834792, -3749400687008631250)
(-6842400423879737596, 1376551440991089294)
(1568501519762248554, 8989221859217448549)
(744491682000022783, 267374570371775852)
(5767000198926279886, 6373863530225420282)
(-8734109448847430534, 397360637985817650)
(-1324788590183167155, -5695769778949684171)
(6062423222254851199, -2481349426822587993)
(1405970257071011051, 6927448508724197324)
(7715915140800914036, 5074728182318581354)
(-8441564856540725410, 759553365233458561)
(-6909965837067892054, -3490046815345012586)
(1726361348923911657, -5133117377070955100)
(-6917590156795074749, 2420495674587893038)
(3802196218112256189, -1696913128228951870)
(2715027422660162997, 1799968754111032166)
(-7470093169057984802, -6355947951642542528)
(-446939797175040027, 5577929327146937330)
(1077784876283757350, 5082671558267967016)
(-2012405071939571402, -2005958194662712953)
(3534493585131056487, -9112668613360302716)
(-474672871861458938, 631947003030123051)
(742987924030603882, -4661315310660769391)
(-3910418550928782478, -1029487450703578602)
(-6402051785128299624, -8332206962056182212)
(-7627505587098504307, -4086717336325190863)
(9023603507556418966, -7861302601772616675)
(9154748828297218555, -1251667120642220009)
(-248443427183247973, 5804012501110452983)
(2071166658584321556, 7285758556388903239)
(-3731105813553007726, -7724078701281679864)
(1527734622478235718, -3377808843303546190)
(-7263337741274092877, -5148400066110231285)
(38447247632891570, -8327610389834792693)
(-8434958193318325711, -2202124098298473978)
(1558470581627487122, 800629569237631236)
(4104220655408270862, -2292503164073898325)
(-7296281010765215972, -9024877382567633495)
(-59033513996140843, -421820257390642548)
(-409159840910610391, 650430013593354899)
(-5568044310006131569, 2750339312424125803)
(-3799144075707915307, -8641484745552602356)
(4588233423257052166, -8051036158177016507)
(1527489587072933940, 9200354242476362619)
(-3862505790534339566, 453730760747684562)
(6157728920392312846, -8300426155653376737)
(-4048928344317844527, -1905567840978286662)
(5925220480051005899, -3834005779489673565)
(8261590758254425404, 8554716408189377637)
(-8030437405166506530, 3722718163490578869)
(3647967789160087086, -2059033930265956739)
(-5337993585254132129, 6456015777980973411)
(-5070577131443665912, -4827413395876349876)
(-8085450209771174029, -2922084599514550290)
(-1684544415123457540, 1014331207992003142)
(9030813151193064530, 8892037755584351892)
(4712133798808466358, -8849273013163399580)
(2662407891457683007, 2865040828099812621)
(-6671891155331175934, -5445219487772526633)
(8767143800313117201, 8305149080607150800)
(8130351902837497019, -8252444342242590387)
(5023803816038888292, -3531330946541035325)
(1847403494346784024, -242463880311095318)
(7279199511773362023, -4188417621246621787)
(-9092652003796675534, -7926760782403735774)
(8359438934500526684, 1963286436907984668)
(298684675361154920, 4058206327971774991)
(182258626833653270, 2926978782098406314)
(-8641528468005973623, -4092343988479065000)
(-1479012440266097320, 6503556181001190847)
(4948917375863461800, -1330325977180208108)
(-8520761751239576364, -4730275753715753097)
(-4870223662667385427, -7977595424011792374)
(2843576181790782443, -2731613981464418060)
(-5892296021260386468, 7107601015675295218)
(7966657446813324460, 4500796996618323233)
(9053845342050860949, 6379773227669629575)
